"e3.genes"	"sub.genes"	"RCT"	"RCN"	"RCF"	"PCT"	"CNR.CXNR"	"CNR.CXNP"	"CCR.PPI"	"CCP.PPI"	"CNR.PPI"	"WCR"	"WCP"	"WCRP"	"WCPP"	"WCRS"	"WCRPS"	"WCPS"	"WCPPS"	"WCR.paths"	"WCRS.Paths"	"WCP.paths"	"WCPPS.Paths"
"742"	"FBXL18"	"FBXL7"	-0.232361092594848	-0.197134070700886	-0.122586872586873	NA	0	NA	0.0660473068135852	NA	0.0615457454896664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"743"	"KDM2B"	"FOS"	-0.157615128188025	-0.344687942868468	-0.254504504504505	NA	0.00522298259230463	NA	0.139852069994547	NA	0.0927837023781507	0.160675022683675	0.170291787855062	1	1	NA	NA	NA	NA	"T cell receptor signaling pathway"	NA	"TNF signaling pathway"	NA
"744"	"FBXL7"	"BIRC5"	-0.285423336923062	-0.195295497092309	-0.0981338481338481	NA	0.050639673537205	NA	0.0904228865426323	NA	0.0573539334676404	0.107363752408185	NA	0.98	NA	NA	NA	NA	NA	"Apoptosis - multiple species"	NA	NA	NA
"745"	"TRIM63"	"THRA"	0.134375160202051	-0.0876133890269913	0.0979966236608185	NA	0	NA	0.0858230714844933	NA	0.0378595993036933	0.0496810389807689	NA	0.96	NA	NA	NA	NA	NA	"Thyroid hormone signaling pathway"	NA	NA	NA
"747"	"CDC20"	"NEK2"	0.725534426342249	0.593559275261656	0.634491634491634	NA	0.430207052519566	NA	0.174546837477861	NA	0.144300304468001	NA	NA	NA	NA	0.279119130968753	0.97	NA	NA	NA	"Cell cycle"	NA	NA
"748"	"SKP2"	"CDH1"	0.11239849630842	-0.0957288069295369	-0.0814028314028314	-0.00886524822695036	0.0266406307723541	0.135353115483236	0.150298286997748	0.130273003016507	0.0699825065597668	0.173125282769401	0.205782332167367	0.98	1	0.126601752500539	0.97	0.121143061076403	0.91	"Bladder cancer"	"Epstein-Barr virus infection"	"Pathogenic Escherichia coli infection"	"Pathways in cancer"
"749"	"RNF152"	"RRAGA"	-0.116455150493231	-0.581804180672578	-0.0563063063063063	NA	0	NA	0.152246211346119	NA	0	0.0792115822928262	NA	0.99	NA	0.0640948759813122	0.99	0.127524305917356	0.8	"mTOR signaling pathway"	"mTOR signaling pathway"	NA	"mTOR signaling pathway"
"751"	"KEAP1"	"PALB2"	-0.240381073880975	-0.499123683917463	-0.0418275418275418	NA	0.450934885916022	NA	0.0994492898548256	NA	0.0606757467974211	0.145367556105033	0.203294142659441	0.94	0.95	0.166699791669472	0.97	NA	NA	"Fanconi anemia pathway"	"Ubiquitin mediated proteolysis"	"Homologous recombination"	NA
"752"	"HECTD2"	"PIAS1"	0.2703633090067	0.791235410733663	0.297940797940798	NA	0.107722879548426	NA	0.153749487059243	NA	0.0505076272276105	0.111711700680733	NA	0.98	NA	NA	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA	NA
"757"	"NEDD4"	"IFITM3"	-0.169889845448442	-0.451203738696918	-0.0472972972972973	0.144340602284527	0.476852128608623	0.114427749625986	0.0798118265058786	0.0368768848845157	0.0531681777351351	NA	NA	NA	NA	0.163231132620719	0.97	0.0888275880298497	0.25	NA	"Ubiquitin mediated proteolysis"	NA	"Epstein-Barr virus infection"
"761"	"MDM2"	"IER3"	0.0481938897714063	0.13902035851803	0.166988416988417	-0.0142450142450142	0	NA	0.145818836926044	NA	0.0774287016353139	NA	NA	NA	NA	0.102999617817566	0.99	NA	NA	NA	"Platinum drug resistance"	NA	NA
"762"	"NEDD4L"	"RHOB"	0.295264996937666	-0.305191944896607	0.0386100386100386	0.177916233991	0.025497596454868	0.187790923637104	0.0989617714240698	0.0291265567764206	0.0375823014001414	NA	NA	NA	NA	0.139957329623908	0.99	0.186861162945791	0.98	NA	"Ubiquitin mediated proteolysis"	NA	"Endocytosis"
"764"	"FBXW7"	"JUN"	0.00820131387735849	0.0417645237132422	0.108751608751609	NA	0	NA	0.108515286662806	NA	0.0644883491602383	0.115963492669233	NA	1	NA	0.113682376630641	0.98	0.100011692498411	0.07	"ErbB signaling pathway"	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"765"	"KCTD17"	"TCHP"	0.103743960974841	0.339599161342027	-0.00128700128700129	-0.023728813559322	0.0139747152238839	0.167126956314344	0.129037422556826	0.0443193836772687	0.0183308893776692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"766"	"BTRC"	"LPCAT1"	-0.160283640982245	-0.0540841875609759	-0.0238095238095238	NA	0.0111803398874989	NA	0.183148369854725	NA	0.0352965604001259	0.115607410717622	NA	0.79	NA	0.0837547147850572	0.96	0.119645896175962	0.95	"Metabolic pathways"	"Circadian rhythm"	NA	"Circadian rhythm"
"767"	"SOCS3"	"JAK2"	0.186093732642228	0.162248687221769	0.178249678249678	NA	0.052835246525726	NA	0.125755262977405	NA	0.236761273482633	0.150028347084239	NA	0.99	NA	0.187340146100701	0.97	0.141432725821573	0.98	"Leishmaniasis"	"Osteoclast differentiation"	NA	"Osteoclast differentiation"
"769"	"SOCS3"	"IL6ST"	-0.0867884070459385	-0.111631917784573	-0.0437580437580438	NA	0	NA	0.154707542270383	NA	0.0677630927178939	0.133503174973198	NA	0.97	NA	0.152354916153281	0.96	0.167157353080036	0.74	"Cytokine-cytokine receptor interaction"	"Non-alcoholic fatty liver disease (NAFLD)"	NA	"TNF signaling pathway"
"770"	"CNOT4"	"RBM15"	0.160696872968978	0.453531365043885	-0.0614543114543115	0.0598823122187608	0.0853508179930906	0.131679361616164	0.10109616376291	0.123237455089644	0.077151674981046	NA	NA	NA	NA	0.131079343811031	0.95	0.318080949292934	0.99	NA	"RNA degradation"	NA	"RNA degradation"
"771"	"XIAP"	"TLE3"	0.288808653017809	0.044475752570302	0.255148005148005	0.0401523018345448	0.171504124925552	0.137926910197044	0.145222505216693	0.0861593522222635	0.0500391083360534	NA	NA	NA	NA	0.185410425506975	1	0.190381301955749	0.92	NA	"Apoptosis - multiple species"	NA	"Apoptosis - multiple species"
"772"	"PARK2"	"CCNE1"	-0.274342184512069	-0.0121317603041584	-0.0115830115830116	NA	0	NA	0.125422090401336	NA	0.0660401646338602	0.113452746076291	NA	1	NA	0.106501596823212	0.96	0.220109372876541	0.32	"Cell cycle"	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"773"	"FBXL17"	"SUFU"	0.132157518564625	-0.429788514844476	-0.0305662805662806	-0.307017543859649	0.066510633512294	0.728301464485659	0.070048625018667	0.066859544385949	0.132453235706504	0.234204766723351	0.332346936761701	1	0.96	NA	NA	NA	NA	"Hedgehog signaling pathway"	NA	"Basal cell carcinoma"	NA
"776"	"BTRC"	"TRIB2"	-0.161100868276209	0.0384818870726035	-0.141570141570142	NA	0	NA	0.142828479589098	NA	0.0539163866017192	NA	NA	NA	NA	0.0784920653242024	0.99	NA	NA	NA	"Circadian rhythm"	NA	NA
"777"	"FZR1"	"GMNN"	-0.0660176701301387	0.368919158309595	0.185328185328185	-0.0700564971751412	0.0333760077359721	0.410833904443077	0.162623429845616	0.164203833849597	0.0784706025717931	NA	NA	NA	NA	0.250278828617545	0.98	0.213958058388237	0.97	NA	"Cell cycle"	NA	"Cell cycle"
"779"	"FZR1"	"KIAA0101"	0.0189592672633877	0.0836748946131623	0.122908622908623	0.313253012048193	0.0312185502061811	0.808457510137101	0.17645341794905	0.0841292376459251	0	NA	NA	NA	NA	0.204073336582771	0.99	0.330925874745107	0.92	NA	"Cell cycle"	NA	"Ubiquitin mediated proteolysis"
"782"	"SKP2"	"BRCA1"	0.246317846430417	0.55327247130508	0.252252252252252	-0.0801393728222996	0.239673355916481	0.248922136033541	0.273748845815706	0.104584705824408	0.118589818915882	0.249544900018688	0.228827658020877	1	0.98	0.189463567188403	0.99	0.152212165502395	0.96	"Fanconi anemia pathway"	"Cell cycle"	"Homologous recombination"	"Small cell lung cancer"
"786"	"MDM2"	"PBXIP1"	-0.230397283769182	-0.586570037166157	-0.116795366795367	-0.118226600985222	0	0.133310047547342	0.0956330071781089	0.0429425377167452	0.0331099055339529	NA	NA	NA	NA	0.15579254531215	0.98	0.143220395044036	0.95	NA	"Cell cycle"	NA	"Bladder cancer"
"787"	"HERC2"	"USP20"	0.0228808513424205	0.305417625398706	0.0894465894465895	0.143421052631579	0.18869004368082	0.175422337803061	0.116598999165855	0.0760835856908533	0.102466839287067	NA	NA	NA	NA	0.190288581722292	0.96	0.133370684026226	0.46	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"788"	"HUWE1"	"MYCN"	0.0594477552484067	-0.0925999982448911	-0.0978120978120978	NA	0	NA	0.0901447443922412	NA	0.0510949449570805	0.112594828118433	0.12595432016522	0	0.01	0.0500049460730259	0.63	NA	NA	"Transcriptional misregulation in cancer"	"Ubiquitin mediated proteolysis"	"Transcriptional misregulation in cancer"	NA
"789"	"KLHL8"	"RAPSN"	-0.18375620057778	-0.0546285872085442	-0.202221929960313	NA	0.0378456294262186	NA	0.13859432463384	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"791"	"TRIM63"	"TNNI3"	0.0165390774005461	-0.00534934618918944	-0.119668630112229	NA	0	NA	0.095617343448968	NA	0.0840497722020789	0.110178000881598	NA	0.99	NA	NA	NA	NA	NA	"Cardiac muscle contraction"	NA	NA	NA
"792"	"SOCS7"	"DAB1"	0.197731983973405	0.182283115319195	0.060976590978409	NA	0	NA	0.0421236035034588	NA	0	NA	NA	NA	NA	0.0324016263729854	0.16	NA	NA	NA	"Prolactin signaling pathway"	NA	NA
"793"	"SMURF1"	"USP5"	-0.121701887056226	-0.0204251746905973	0.0115830115830116	-0.212454212454212	0.0068075007336217	0.740834871182544	0.144537896152317	0.142100043305288	0.049788459470176	NA	NA	NA	NA	0.129650533777817	0.96	0.334663380100269	0.97	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"799"	"NEURL2"	"CTNNB1"	-0.201249350022081	0.186350996531737	0.0321750321750322	NA	0.163151064392673	NA	0.129359525786943	NA	0	0.170414068286854	NA	0.99	NA	NA	NA	NA	NA	"Thyroid cancer"	NA	NA	NA
"803"	"HECTD3"	"TRIOBP"	0.247967894798317	0.328671172059345	0.145752895752896	-0.107995846313603	0.0883940550933667	0.73026795836645	0.0776503521254398	0.085526209177922	0.0377425678048199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"804"	"HECW1"	"DVL1"	-0.0609085218315745	0.0570796779561054	-0.0257400257400257	NA	0.00350672181458683	NA	0.0859179245779338	NA	0.0585707412657423	0.0542783746717272	NA	0.92	NA	NA	NA	NA	NA	"Pathways in cancer"	NA	NA	NA
"809"	"MARCH1"	"HLA-DRB1"	0.436087940792147	0.279528852997233	0.302123552123552	NA	0.579205090252365	NA	0.0311105580394399	NA	0.129099444873581	0.407055969627427	NA	0.99	NA	NA	NA	NA	NA	"Allograft rejection"	NA	NA	NA
"810"	"MARCH2"	"TFRC"	-0.371557331562204	0.0474867588652768	-0.0273487773487773	NA	0.311058504970989	NA	0.11331941114554	NA	0.0344010458076891	0.1800867539226	NA	0.97	NA	NA	NA	NA	NA	"Endocytosis"	NA	NA	NA
"811"	"MARCH8"	"HLA-DRB1"	-0.0680527608465508	-0.329576565329919	-0.131595881595882	NA	0.0255610894677695	NA	0.0299392475426048	NA	0	0.162374757285561	NA	0.94	NA	NA	NA	NA	NA	"Epstein-Barr virus infection"	NA	NA	NA
"812"	"MARCH8"	"HLA-DRA"	0.0548321827019741	-0.313068515260881	-0.123552123552124	NA	0.016970939884665	NA	0.0969033938260213	NA	0	0.162374757285561	NA	0.94	NA	NA	NA	NA	NA	"Epstein-Barr virus infection"	NA	NA	NA
"813"	"MIB1"	"DLL1"	-0.0289476705063008	-0.250756914762366	-0.0273487773487773	NA	0.0202916255110331	NA	0.0691163516376137	NA	0.0608580619450185	0.194088317897426	0.379757194206508	0.98	0.95	NA	NA	NA	NA	"Notch signaling pathway"	NA	"Notch signaling pathway"	NA
"814"	"MIB2"	"DLL4"	0.239042310738199	0.0639863879114381	0.103281853281853	NA	0.102883237751852	NA	0.0713624032148063	NA	0	0.229948457069033	0.12535377130792	0.99	0.83	NA	NA	NA	NA	"Notch signaling pathway"	NA	"Notch signaling pathway"	NA
"818"	"MYLIP"	"LRP8"	-0.321132253861577	-0.197135165763179	-0.121943371943372	NA	0.0564936842027643	NA	0.0854597612126131	NA	0.037424059428256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"819"	"NEDD4L"	"SCN2A"	-0.0708127121109346	0.721080601773403	0.177927927927928	NA	0	NA	0.043412157106223	NA	0	0.0644172544146996	0.131368024437593	0	0.4	0.0555728095139705	0.95	NA	NA	"Taste transduction"	"Aldosterone-regulated sodium reabsorption"	"Taste transduction"	NA
"820"	"NEDD4L"	"SGK1"	-0.156668420391027	0.0872035385105021	-0.00353925353925354	NA	0.0188017761748808	NA	0.127097781860449	NA	0.109513743366408	0.109154048643958	0.163656697230477	0.89	0.8	0.11517747726009	0.98	NA	NA	"FoxO signaling pathway"	"Aldosterone-regulated sodium reabsorption"	"Aldosterone-regulated sodium reabsorption"	NA
"821"	"NEDD4L"	"SCNN1A"	0.236159556080068	0.600113626565359	0.283783783783784	NA	0.0621462060062756	NA	0.0628618557093712	NA	0.0504219484089611	0.102654692893181	0.163656697230477	0.66	0.8	0.10748006822737	0.94	NA	NA	"Aldosterone-regulated sodium reabsorption"	"Ubiquitin mediated proteolysis"	"Aldosterone-regulated sodium reabsorption"	NA
"823"	"NEDD4"	"MLANA"	0.297806754044087	0.41617515770566	0.132239382239382	NA	0	NA	0.0642492566203236	NA	0.0420331351709199	NA	NA	NA	NA	0.0305051437387531	0.92	NA	NA	NA	"Endocytosis"	NA	NA
"827"	"NHLRC1"	"AGL"	-0.122960822290242	-0.10593153159857	0.0299227799227799	NA	0	NA	0.0734509490197087	NA	0.0353553390593274	0.0649940707634487	NA	0.79	NA	0.0845561758412427	0.99	0.170160347386261	0.51	"Metabolic pathways"	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"829"	"MARCH4"	"CD4"	-0.0907808231205468	0.15696563645034	-0.132561132561133	NA	0	NA	0.0333750782881173	NA	0	0.0397771121496496	NA	0.72	NA	NA	NA	NA	NA	"T cell receptor signaling pathway"	NA	NA	NA
"830"	"MARCH5"	"FIS1"	-0.298151609380848	-0.674640117320079	-0.209137709137709	0.051685393258427	0.244201066990092	0.0913282046146159	0.150752132883284	0.0588688131208667	0.182574185835055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"831"	"MARCH6"	"DIO2"	0.137303657886006	-0.0267072734321339	-0.114221364221364	NA	0.0141918944853598	NA	0.0957768822278344	NA	0.308606699924184	0.153716365036994	0.175260236171796	0.96	0.12	0.0559860889502789	0.96	NA	NA	"Thyroid hormone signaling pathway"	"Protein processing in endoplasmic reticulum"	"Thyroid hormone signaling pathway"	NA
"832"	"MARCH9"	"PVR"	-0.0772417759770431	0.233417529881788	0.0222007722007722	NA	0	NA	0.111376453319481	NA	0	0.0530549736147976	NA	0	NA	NA	NA	NA	NA	"Cell adhesion molecules (CAMs)"	NA	NA	NA
"833"	"MARCH9"	"VAMP8"	0.298006297914085	0.669823624883299	0.32014157014157	NA	0.189616738549093	NA	0.0757578620397963	NA	0	0.1127587497266	NA	0.97	NA	NA	NA	NA	NA	"SNARE interactions in vesicular transport"	NA	NA	NA
"834"	"MARCH1"	"CD4"	0.704618212975448	0.633051473283307	0.438867438867439	NA	0.667095095616359	NA	0.268905942001546	NA	0	0.348333799510017	NA	0.98	NA	NA	NA	NA	NA	"Primary immunodeficiency"	NA	NA	NA
"838"	"MDM2"	"ARC"	-0.0826822023080339	0.0119395254747017	0.0421492921492921	0.0492610837438424	0	NA	0.193676590887505	NA	0.0282729643226657	0.0450606653067242	0.157106791272889	0.01	0.77	0.0627992365677834	0.99	NA	NA	"Amphetamine addiction"	"Platinum drug resistance"	"Amphetamine addiction"	NA
"839"	"MDM2"	"TCAP"	-0.139044983883937	-0.247898375757177	-0.0431145431145431	NA	0	NA	0.066436383882992	NA	0.0356310619717169	NA	NA	NA	NA	0.0392391339137562	0.97	NA	NA	NA	"Thyroid hormone signaling pathway"	NA	NA
"843"	"NEDD4L"	"SLC6A3"	-0.0658338730865403	0.033236937543204	0.0238095238095238	NA	0	NA	0.035172622905633	NA	0.0433963036602746	0.104161325611328	0.171529951001792	0.76	0.95	0.0281749624077441	0.82	NA	NA	"Parkinson's disease"	"Endocytosis"	"Amphetamine addiction"	NA
"844"	"NEDD4L"	"SCN3A"	0.0670002546976284	0.324524572631424	0.137709137709138	NA	0	NA	0.035921060405355	NA	0	0.0644172544146996	0.131368024437593	0	0.4	0.0518899303298124	0.77	NA	NA	"Taste transduction"	"Aldosterone-regulated sodium reabsorption"	"Taste transduction"	NA
"845"	"NEDD4L"	"SCN5A"	-0.0332060020239014	0.400544747012479	0.0456885456885457	NA	0	NA	0.0548672640712717	NA	0.0453259609099337	0.0932245806847978	0.16347934140362	0.19	0.98	0.0708035127892982	0.9	NA	NA	"Adrenergic signaling in cardiomyocytes"	"Endocytosis"	"Adrenergic signaling in cardiomyocytes"	NA
"846"	"NEDD4L"	"SLC38A2"	0.139851316439053	0.271991734915112	0.0144787644787645	NA	0.0698028721897102	NA	0.0801001878914814	NA	0.0182300939207743	0.110661883604943	0.184166964568698	0.93	1	0.159081999825143	0.97	NA	NA	"Glutamatergic synapse"	"Ubiquitin mediated proteolysis"	"GABAergic synapse"	NA
"849"	"NEURL1B"	"DLL4"	0.101431036884606	0.634107278640583	0.358429858429858	NA	0.0182270654144122	NA	0.0447773662839645	NA	0	0.0604503197690161	NA	0.96	NA	NA	NA	NA	NA	"Endocrine resistance"	NA	NA	NA
"852"	"WWP2"	"EGR2"	0.0208724223043742	0.188296660938891	0.0160875160875161	NA	0.0124173312919298	NA	0.0782472607788951	NA	0.0254246418090461	0.0700467343971459	0.311445542343319	0.96	0.24	0.071583788752882	0.09	NA	NA	"HTLV-I infection"	"Ubiquitin mediated proteolysis"	"Viral carcinogenesis"	NA
"853"	"XIAP"	"COMMD1"	-0.452644304634528	-0.652932838444192	-0.244851994851995	0.30079612322603	0.697941859182095	0.364819946900001	0.113940240277138	0.0830263955193839	0.0678931147614413	NA	NA	NA	NA	0.22091050638545	1	0.178573387138142	0.59	NA	"Apoptosis - multiple species"	NA	"Apoptosis - multiple species"
"862"	"GAN"	"MAP1B"	0.307441372332523	0.0943001044180694	0.0440797940797941	0.0612668743509865	0.0599102019950753	0.0812947082221508	0.102711376388624	0.0924500327042049	0.038525706426471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"863"	"KLHL17"	"GRIK2"	0.0120803500436554	-0.285955754130325	-0.0141570141570142	NA	0	NA	0.0227995189352256	NA	0	0.0985052284921674	NA	0.02	NA	NA	NA	NA	NA	"Glutamatergic synapse"	NA	NA	NA
"864"	"SPOP"	"BMI1"	0.226133654276748	0.365663297924416	0.164414414414414	NA	0.0377023090543706	NA	0.0933083410605382	NA	0.04986168714859	0.0935502641686601	0.2713120660738	0.95	0.13	0.133039915815425	1	NA	NA	"MicroRNAs in cancer"	"Hedgehog signaling pathway"	"Signaling pathways regulating pluripotency of stem cells"	NA
"869"	"CBL"	"EPHB1"	0.254651786497995	-0.192401670850395	0.0810810810810811	NA	0.0642892119978208	NA	0.104843750962123	NA	0.0756469474472234	0.168819426083927	0.328077864449981	0.91	0.03	0.09246499588305	0.98	NA	NA	"Axon guidance"	"ErbB signaling pathway"	"Axon guidance"	NA
"872"	"CBL"	"MPL"	0.182465303813591	0.507404858678227	0.156692406692407	-0.458924570575056	0.0723154261645347	NA	0.0988847044703314	NA	0.0292979367654524	0.143978218620256	0.33719294364198	0.38	0.13	0.0929636470295067	1	NA	NA	"Jak-STAT signaling pathway"	"Chronic myeloid leukemia"	"Cytokine-cytokine receptor interaction"	NA
"878"	"STUB1"	"AHR"	-0.374857433684208	-0.755646385380271	-0.0836550836550837	-0.148840429214261	0.314010604047995	0.23182062500499	0.134506131222416	0.0736284384827291	0.0723535951770383	NA	NA	NA	NA	0.1342761682374	1	0.142547652885813	0.81	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"880"	"STUB1"	"SGK1"	-0.248140894579895	-0.175689702935796	-0.0353925353925354	NA	0.0313810278283396	NA	0.0957926728414089	NA	0.0854981960070962	0.198529090801948	0.260475251130012	0.97	0.66	0.0887886983083165	0.31	NA	NA	"mTOR signaling pathway"	"Ubiquitin mediated proteolysis"	"mTOR signaling pathway"	NA
"886"	"PARK2"	"AIMP2"	-0.249093021073814	0.184082330237324	-0.175997425997426	NA	0	NA	0.155688622754491	NA	0.0724101963477546	NA	NA	NA	NA	0.221527468121089	0.99	0.381927345657791	1	NA	"Parkinson's disease"	NA	"Parkinson's disease"
"887"	"PARK2"	"TUBA1B"	-0.345454947206839	-0.36960153372103	-0.141891891891892	NA	0	NA	0.181687731385244	NA	0.100980212564808	0.0788720623856778	NA	0.97	NA	0.217069632731854	0.99	0.483802422543216	1	"Apoptosis"	"Parkinson's disease"	NA	"Parkinson's disease"
"888"	"PARK2"	"TUBB"	-0.292421171670466	-0.210817321672003	-0.0656370656370656	NA	0	NA	0.152125348163919	NA	0.137791969681938	0.0768027839731178	NA	0.94	NA	0.16414010337751	0.92	0.463802559351128	1	"Pathogenic Escherichia coli infection"	"Protein processing in endoplasmic reticulum"	NA	"Parkinson's disease"
"889"	"RNF144B"	"LCMT2"	0.0323649205654597	0.297771551016335	0.0102960102960103	NA	0.0220112726581406	NA	0.111010615132304	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"890"	"RAG1"	"KPNA1"	0.0865597067876814	0.208324994813887	-0.0656370656370656	NA	0.0130900817373436	NA	0.131587813047506	NA	0.039605901719067	0.0772001459902815	NA	0.88	NA	0.1419630954584	0.93	0.27926945833567	0.01	"Influenza A"	"FoxO signaling pathway"	NA	"FoxO signaling pathway"
"891"	"RNF125"	"DDX58"	0.0236103720593898	0.082271775873263	0.055984555984556	NA	0.00533943088544165	NA	0.0676865797913119	NA	0.181369062527503	0.140798967870791	NA	0.98	NA	0.118152134603971	0.99	0.124246927228927	0.9	"NF-kappa B signaling pathway"	"RIG-I-like receptor signaling pathway"	NA	"RIG-I-like receptor signaling pathway"
"892"	"RNF19B"	"UCKL1"	0.00705869612204182	0.163442184791053	0.0563063063063063	NA	0.00720787414631115	NA	0.111976039690985	NA	0	0.108712386254184	NA	0.57	NA	NA	NA	NA	NA	"Pyrimidine metabolism"	NA	NA	NA
"896"	"BTRC"	"C13orf34"	-0.307319087431952	0.329779433456403	-0.0775418275418275	NA	0.112316043453379	NA	0.143264956095122	NA	0	NA	NA	NA	NA	0.182152054874087	0.98	NA	NA	NA	"Oocyte meiosis"	NA	NA
"897"	"BTRC"	"DDIT4"	-0.333389791168295	-0.0257031215444587	-0.148326898326898	NA	0.187829710109982	NA	0.22974058123324	NA	0.0897222906831869	0.138852506332027	NA	0.96	NA	0.135312070642701	1	NA	NA	"MicroRNAs in cancer"	"Hedgehog signaling pathway"	NA	NA
"898"	"BTRC"	"FBXO5"	-0.273902702488432	0.614381605561003	-0.0472972972972973	NA	0.0666736691000316	NA	0.204691506141564	NA	0.100120216432909	0.136467054038653	NA	0.97	NA	0.179649295742105	1	0.320681245977251	0.83	"Oocyte meiosis"	"Oocyte meiosis"	NA	"Oocyte meiosis"
"901"	"SKP2"	"RASSF1"	-0.221319249410111	-0.413997580025362	-0.11969111969112	-0.0638297872340425	0.0966043992602102	0.17514943474025	0.200798039939061	0.120929838783936	0.140898324979229	0.173125282769401	0.200790770562032	0.98	0.94	0.184281607416193	0.99	0.198106973809136	0.96	"Bladder cancer"	"Ubiquitin mediated proteolysis"	"Hippo signaling pathway -multiple species"	"Herpes simplex infection"
"902"	"SKP2"	"TAL1"	-0.256085293468421	0.155740665492472	-0.14993564993565	NA	0.0192108320520853	NA	0.0807808584077389	NA	0.106571978084607	NA	NA	NA	NA	0.11702842151512	0.98	NA	NA	NA	"Cell cycle"	NA	NA
"908"	"GAN"	"MAP1S"	-0.336998455420989	-0.321638639155511	-0.116795366795367	-0.231221876081689	0.367320930674808	0.348578435427841	0.0900475689368358	0.0617033532905936	0.0122498989387506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"917"	"STUB1"	"ESR2"	-0.0672479110896272	0.0271272854630552	0.0894465894465895	NA	0.0260045411361157	NA	0.0757606422218877	NA	0.0258198889747161	0.186310675255994	0.250910681745266	0.93	0.42	0.0900451702616814	0.38	NA	NA	"Prolactin signaling pathway"	"Ubiquitin mediated proteolysis"	"Estrogen signaling pathway"	NA
"920"	"STUB1"	"TAL1"	-0.0497729749582051	-0.00857066913010167	0.112934362934363	NA	0.0186832197975584	NA	0.0582817525234405	NA	0.0368855556781659	NA	NA	NA	NA	0.0880542465095109	0.65	NA	NA	NA	"Protein processing in endoplasmic reticulum"	NA	NA
"921"	"CNOT4"	"KDM5C"	-0.00271795924411258	-0.21514917304937	-0.0267052767052767	0.151955694011769	0.0104473190134537	0.161448063367528	0.102795229066512	0.105409255338946	0.114373927749453	NA	NA	NA	NA	0.0776604591108147	0.89	0.287760113383402	1	NA	"RNA degradation"	NA	"RNA degradation"
"928"	"SOCS1"	"IRS1"	-0.305360189290128	-0.409644328460479	-0.223294723294723	NA	0.08669609879553	NA	0.105922198783456	NA	0.194758913744041	0.142739654994474	NA	0.99	NA	0.123452052398031	0.99	0.238698056334455	1	"Non-alcoholic fatty liver disease (NAFLD)"	"MicroRNAs in cancer"	NA	"Ubiquitin mediated proteolysis"
"929"	"SOCS2"	"SOCS3"	0.185120490016716	0.2508056590867	0.162483912483912	NA	0.0704469953676347	NA	0.112120315401401	NA	0.293987366103667	0.0678205086916171	NA	0.92	NA	0.124434899350489	0.98	NA	NA	"Herpes simplex infection"	"Jak-STAT signaling pathway"	NA	NA
"930"	"SOCS3"	"IRS1"	-0.00315941654521555	-0.191599530089882	-0.142535392535393	NA	0	NA	0.150009090161424	NA	0.156941205143586	0.112064408491251	NA	0.97	NA	0.13510138547091	0.96	0.238698056334455	1	"FoxO signaling pathway"	"Non-alcoholic fatty liver disease (NAFLD)"	NA	"Ubiquitin mediated proteolysis"
"931"	"SOCS3"	"IRS2"	0.151895887913263	0.311777952006999	0.142213642213642	NA	0	NA	0.114730306842326	NA	0.151185789203691	0.112064408491251	NA	0.97	NA	0.0754307938240876	0.95	0.209031544180107	0.87	"FoxO signaling pathway"	"Non-alcoholic fatty liver disease (NAFLD)"	NA	"Ubiquitin mediated proteolysis"
"932"	"VHL"	"HIF3A"	-0.0325420239719998	-0.118761948153515	-0.152831402831403	NA	0	NA	0.0833613815771055	NA	0.100335009313598	NA	NA	NA	NA	0.0717558236896173	0.91	NA	NA	NA	"Pathways in cancer"	NA	NA
"933"	"VHL"	"IREB2"	0.55807821258449	0.657835372157806	0.265122265122265	0.052613361024576	0.620463977857016	0.446188953757382	0.184226243902373	0.404822944136556	0.025906388007542	NA	NA	NA	NA	0.224514727969712	0.98	0.180066325804446	0.89	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
